goodreads_book_id,authors,original_publication_year,original_title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,description,check_alphabet,check_alternate
716944,"Martin Waddell, Patrick Benson",1975.0,Owl Babies,4.19,126,449,2193,3355,5781,"['Knitting', 'life', 'beginnings', 'endings', 'Thats', 'makes', 'sense', 'Lydia', 'Goetz', 'offer', 'class', 'called', 'Knit', 'Quit', 'Its', 'people', 'want', 'quit', 'something', 'someone', 'start']",True,False
22749750,Angela Flournoy,2015.0,The Turner House,3.64,180,755,3453,4627,1645,"['Maeve', 'Binchy', 'top', 'form', 'irresistible', 'tale']",True,False
17257484,Samantha Towle,2013.0,Trouble,4.0,243,778,3446,6753,5816,"['When', 'meet', 'septuagenarian', 'Margaret', 'Hughes', 'living', 'alone', 'mansion', 'Seattle', 'massive', 'collection', 'valuable', 'antiques', 'company', 'Enter', 'Wanda', 'Schultz', 'young', 'woman', 'broken', 'heart', 'come', 'west', 'search', 'wayward', 'boyfriend', 'Both', 'women', 'guarding', 'dark', 'secrets', 'spent', 'many', 'years', 'building', 'protective', 'armor', 'outside', 'world', 'As', 'tentative', 'friendship', 'evolves', 'armor', 'begins', 'fall', 'away', 'Margaret', 'opens', 'house', 'younger', 'woman', 'This', 'launches', 'series', 'unanticipated', 'events', 'leading', 'Margaret', 'discover', 'way', 'redeem', 'cursed', 'past', 'Wanda', 'learn', 'true', 'purpose', 'crosscountry', 'journey']",True,False
67863,"Ted Andrews, Winston Allen, Margaret K. Andrews",1996.0,Animal Speak: The Spiritual & Magical Powers of Creatures Great & Small,4.25,114,281,1338,2559,4458,"['Hes', 'doctor', 'lawyer', 'prince']",True,False
5981415,Debbie Macomber,2009.0,Summer On Blossom Street (Blossom Street #6),4.19,52,248,2092,4300,4975,"['Detective', 'Inspector', 'Jack', 'Caffery', 'young', 'driven', 'unshockable', 'finds', 'facing', 'hostility', 'within', 'force', 'echoes', 'past', 'first', 'case', 'AMIP', 'Haunted', 'memory', 'death', 'long', 'ago', 'employs', 'every', 'weapon', 'forensic', 'science', 'offer', 'knows', 'matter', 'time', 'chaotic', 'sadistic', 'killer', 'strikes']",True,False
13151637,محمد صادق,2010.0,"رواية "" طه الغريب """,3.67,577,886,1626,2098,2548,"['The', 'Map', 'That', 'Changed', 'World', 'human', 'tale', 'endurance', 'achievement', 'one', 'mans', 'dedication', 'face', 'ruin', 'With', 'keen', 'eye', 'thoughtful', 'detail', 'Simon', 'Winchester', 'unfolds', 'poignant', 'sacrifice', 'behind', 'worldchanging', 'discovery']",True,False
96702,Stephanie Kallos,2004.0,Broken for You,3.8,210,771,2689,4037,2727,[],True,False
12413949,Babe Walker,2012.0,,3.73,467,954,2185,2784,2983,"['Only', 'I', 'wish', 'I', 'didnt']",True,False
130260,Mo Hayder,1999.0,Birdman,3.88,250,688,2830,4934,3441,"['To', 'make', 'matters', 'worse', 'Austins', 'hormones', 'totally', 'oblivious', 'dont', 'care', 'world', 'utter', 'chaos', 'Austin', 'love', 'girlfriend', 'Shann', 'remains', 'confused', 'sexual', 'orientation', 'Hes', 'stewing', 'selfprofessed', 'constant', 'state', 'maximum', 'horniness', 'directed', 'Robby', 'Shann', 'Ultimately', 'Austin', 'save', 'world', 'propagate', 'species', 'scifright', 'journey', 'survival', 'sex', 'complex', 'realities', 'human', 'condition']",True,False
10111087,Mark    Adams,2011.0,,3.8,170,535,2778,4400,2348,"['CS', 'Lewis', 'wrote', 'classic', 'childrens', 'series', '50', 'years', 'ago', 'amazing', 'land', 'Narnia', 'finally', 'coming', 'big', 'screen', 'This', 'beautiful', 'book', 'captures', 'creative', 'energy', 'behind', 'film', 'offers', 'official', 'inside', 'story', 'magic', 'made']",True,False
25014,Simon Winchester,2001.0,The Map That Changed the World: William Smith and the Birth of Modern Geology,3.81,158,597,2684,3817,2532,"['Antigone', 'originally', 'produced', 'Paris', '1942', 'France', 'occupied', 'nation', 'part', 'Hitlers', 'Europe', 'The', 'play', 'depicts', 'authoritarian', 'regime', 'plays', 'central', 'character', 'young', 'Antigone', 'mirrored', 'predicament', 'French', 'people', 'grips', 'tyranny', 'One', 'masterpieces', 'modern', 'French', 'stage']",True,False
72855,Sara Donati,2002.0,Lake in the Clouds,4.31,43,128,1239,3962,4810,[],True,False
25711641,T.M. Frazier,2015.0,,4.39,178,434,2009,5479,10667,"['Jay', 'Mackintosh', 'trapped', 'memory', 'old', 'familiar', 'landscape', 'childhood', 'enticing', 'present', 'longs', 'return', 'A', 'bottle', 'homebrewed', 'wine', 'left', 'long', 'vanished', 'friend', 'seems', 'provide', 'key', 'old', 'mystery', 'doorway', 'another', 'world', 'As', 'unusual', 'properties', 'strange', 'brew', 'takes', 'effect', 'Jay', 'escapes', 'derelict', 'farmhouse', 'French', 'village', 'Lansquenet', 'ghost', 'past', 'waits', 'confront', 'reclusive', 'Marise', 'haunted', 'lovely', 'dangerous', 'hides', 'terrible', 'secret', 'behind', 'closed', 'shuters', 'Between', 'mysterious', 'chemistry', 'Or', 'could', 'magic']",True,False
18079719,Andrew  Smith,2014.0,Grasshopper Jungle,3.66,752,1360,3093,4229,3643,"['Now', 'Brandon', 'back', 'follow', 'Humans', 'New', 'York', 'loyal', 'followers', 'waiting', 'Humans', 'New', 'York', 'Stories', 'Ever', 'since', 'Brandon', 'began', 'interviewing', 'people', 'streets', 'NY', 'dialogue', 'hes', 'increasingly', 'become', 'indepth', 'intriguing', 'moving', 'photos', 'Humans', 'New', 'York', 'Stories', 'presents', 'whole', 'new', 'group', 'humans', 'complete', 'stories', 'delve', 'deeper', 'surprise', 'greater', 'candour', 'Let', 'Brandon', 'Stanton', 'people', 'hes', 'photographed', 'astonish']",True,False
65633,"Perry Moore, Andrew Adamson, C.S. Lewis",2005.0,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion",4.48,44,84,780,1815,4630,"['Since', 'home', 'invaded', 'enemy', 'soldiers', 'transformed', 'war', 'zone', 'Ellie', 'friends', 'fighting', 'lives', 'Now', 'resolution', 'may', 'finally', 'sight', 'But', 'enemy', 'forces', 'close', 'hideout', 'Ellie', 'discovers', 'final', 'conflict', 'may', 'dangerous', 'yet', 'And', 'everyone', 'survive', 'Nobody', 'safe', 'exhilarating', 'conclusion', 'Ellies', 'courageous', 'struggle', 'freedom']",True,False
352383,Jean Anouilh,1944.0,Antigone,3.8,271,1022,3380,4282,3700,"['Find', 'June', 'Day', 'neverbeforeseen', 'glimpse', 'daily', 'lives', 'met', 'Marie', 'Lu', '’', 'New', 'York', 'Times', 'bestselling', 'LEGEND', 'series', 'As', 'twelveyearolds', 'struggling', 'survive', 'two', 'different', 'worlds', 'within', 'Republic', '’', 'stronghold', 'June', 'starting', 'first', 'day', 'school', 'Drake', 'University', 'youngest', 'cadet', 'ever', 'admitted', 'Day', 'fighting', 'food', 'streets', 'Lake', 'sector', 'LIFE', 'BEFORE', 'LEGEND', 'contains', 'two', 'original', 'stories', 'written', 'Marie', 'Lu', 'give', 'readers', 'sneak', 'peek', 'lives', 'favorite', 'characters', 'thrilling', 'new', 'context']",True,False
25693079,Barbara Taylor Sissel,2015.0,,3.52,234,876,2942,2979,1360,"['Graeme', 'intrigued', 'mysterious', 'Eveline', 'whose', 'silent', 'lips', 'ripe', 'temptation', 'whose', 'bright', 'intelligent', 'eyes', 'see', 'soul', 'As', 'intimacy', 'deepens', 'learns', 'secret', 'But', 'clan', 'rivalries', 'dark', 'deeds', 'threaten', 'wife', 'begun', 'cherish', 'Scottish', 'warrior', 'move', 'heaven', 'earth', 'save', 'woman', 'awakened', 'heart', 'beautiful', 'song', 'rare', 'magical', 'love']",True,False
15101,Joanne Harris,1999.0,Blackberry Wine,3.78,163,755,3215,4220,2754,"['The', 'doorbell', 'rings', 'Sophie', 'mummy', 'sitting', 'tea', 'Who', 'could', 'possibly', 'What', 'certainly', 'dont', 'expect', 'see', 'door', 'big', 'furry', 'stripy', 'tiger']",True,False
24019187,Brandon Stanton,2015.0,Humans of New York: Stories,4.5,191,211,901,3231,8318,"['Every', 'day', 'three', 'times', 'day', 'students', 'march', 'two', 'straight', 'lines', 'singing', 'praises', 'Kim', 'Jongil', 'North', 'Korea', 'Without', 'motherland', 'Without', 'us', 'It', 'chilling', 'scene', 'gradually', 'Suki', 'Kim', 'learns', 'tune', 'without', 'noticing', 'begins', 'hum', 'It', '2011', 'universities', 'North', 'Korea', 'shut', 'entire', 'year', 'students', 'sent', 'construction', 'fields', 'except', '270', 'students', 'Pyongyang', 'University', 'Science', 'Technology', 'PUST', 'walled', 'compound', 'portraits', 'Kim', 'Ilsung', 'Kim', 'Jongil', 'look', 'impassively', 'walls', 'every', 'room', 'Suki', 'accepted', 'job', 'teaching', 'English', 'Over', 'next', 'six', 'months', 'eat', 'three', 'meals', 'day', 'young', 'charges', 'struggle', 'teach', 'write', 'watchful', 'eye', 'regime']",True,False
71867,John Marsden,1999.0,The Other Side of Dawn,4.21,47,265,1895,4448,5027,"['A', 'complex', 'story', 'various', 'members', 'Miles', 'family', 'attempt', 'find', 'one', 'true', 'love', 'measure', 'destiny', 'This', 'background', 'domestic', 'political', 'squabbles', 'earnest', 'attempt', 'capitalist', 'enterprise']",True,False
17235347,Marie Lu,2012.0,Life Before Legend,4.02,234,619,3205,4786,5412,"['With', 'help', 'Simon', 'gooseboy', 'flock', 'escape', 'But', 'ever', 'get', 'Willoughby', 'Chase', 'free', 'clutches', 'evil', 'Miss', 'Slighcarp']",True,False
13360101,Maya Banks,2012.0,Never Seduce a Scot,4.19,222,566,2727,6442,7918,"['A', 'short', 'story', 'universe']",True,False
1099097,Judith Kerr,1968.0,The Tiger Who Came to Tea,4.23,172,417,1741,3030,5605,"['Kaname', 'pureblood', 'vampire', 'kept', 'room', 'since', 'learning', 'Yuki', 'Zeros', 'forbidden', 'act', 'However', 'arrival', 'Ichijos', 'grandfather', 'brings', 'entire', 'Night', 'Class', 'together', 'greet', 'one', 'oldest', 'vampires', 'senate', 'Ichijos', 'grandfather', 'says', 'hes', 'merely', 'visit', 'grandson', 'hes', 'Kanames', 'blood']",True,False
20685373,Suki Kim,2014.0,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite",3.85,145,523,2526,4328,2480,"['Her', 'weapons', 'Money', 'Power', 'Her', 'target', 'The', 'dangerous', 'man', 'world—her', 'son', 'Elizabeht', 'Wyckman', 'Scarlatti', 'plan—a', 'desperate', 'lastminute', 'gamble—designed', 'save', 'world', 'son', 'Ulster', 'incalculably', 'dangerous', 'man', 'working', 'name', 'Heinrich', 'Kroeger', 'Unless', 'stop', 'give', 'Hitlers', 'Third', 'Reich', 'powerful', 'triumph', 'earth']",True,False
61899,Lois McMaster Bujold,1999.0,A Civil Campaign,4.43,33,152,1305,4124,7188,[],True,False
31266,Robert Ludlum,1971.0,The Scarlatti Inheritance,3.82,80,505,3172,4342,2533,"['In', 'one', 'major', 'cinematic', 'events', '2012', 'Jack', 'Kerouacs', 'legendary', 'Beat', 'classic', 'On', 'Road', 'finally', 'hits', 'big', 'screen', 'Directed', 'Walter', 'Salles', 'The', 'Motorcycle', 'Diaries', 'Paris', 'Je', 'TAime', 'cast', 'Hollywoods', 'biggest', 'young', 'stars', 'including', 'Kristen', 'Stewart', 'The', 'Twilight', 'Saga', 'Sam', 'Riley', 'Garrett', 'Hedlund', 'Kirsten', 'Dunst', 'Amy', 'Adams', 'Julie', 'Julia', 'The', 'Fighter', 'Tom', 'Sturridge', 'Viggo', 'Mortensen', 'Lord', 'Rings', 'trilogy', 'The', 'Road', 'film', 'attract', 'new', 'fans', 'inspired', 'Kerouacs', 'revolutionary', 'writing']",True,False
15398,Anita Diamant,2005.0,The Last Days of Dogtown,3.39,313,1215,3632,3286,1175,"['For', 'centuries', 'men', 'women', 'manned', 'lighthouses', 'ensure', 'safe', 'passage', 'ships', 'It', 'lonely', 'job', 'thankless', 'one', 'part', 'Until', 'something', 'goes', 'wrong', 'Until', 'ship', 'distress', 'In', '23rd', 'century', 'job', 'moved', 'outer', 'space', 'A', 'network', 'beacons', 'allows', 'ships', 'travel', 'across', 'Milky', 'Way', 'many', 'times', 'speed', 'light', 'These', 'beacons', 'built', 'robust', 'They', 'never', 'break', 'They', 'never', 'fail', 'At', 'least', 'arent', 'supposed']",True,False
5266667,Alex Flinn,2008.0,A Kiss in Time,3.77,386,1493,4944,6108,4958,"['This', 'one', 'McMurtrys', 'memorable', 'novels', 'basis', 'film', 'name', 'Set', 'small', 'dusty', 'Texas', 'town', 'introduces', 'Jacy', 'Duane', 'Sonny', 'teenagers', 'stumbling', 'towards', 'adulthood', 'discovering', 'beguiling', 'mysteries', 'sex', 'even', 'baffling', 'mysteries', 'love']",True,False
268955,"Mary Pope Osborne, Salvatore Murdocca",2013.0,,3.86,310,940,3588,3585,4633,"['Desperate', 'keep', 'past', 'secret', 'Anna', 'nearly', 'overwhelmed', 'new', 'duties—not', 'mention', 'instant', 'attraction', 'Rupert', 'handsome', 'Earl', 'Westerholme', 'To', 'make', 'matters', 'worse', 'Rupert', 'appears', 'falling', 'well', 'As', 'attraction', 'grows', 'stronger', 'Anna', 'finds', 'difficult', 'keep', 'dearly', 'held', 'secrets', 'unraveling', 'And', 'theres', 'small', 'matter', 'Ruperts', 'beautiful', 'nasty', 'fiancée']",True,False
10461,"Jack Kerouac, Joyce Johnson",1958.0,Desolation Angels,3.92,104,467,2345,3400,2856,"['A', 'oncepopular', 'singer', 'desperate', 'make', 'comeback', 'turning', 'one', 'certainty', 'life', 'A', 'man', 'whose', 'unerring', 'taste', 'music', 'thing', 'closest', 'friends', 'value', 'A', 'struggling', 'singersongwriter', 'unwittingly', 'involved', 'failing', 'marriage', 'couple', '’', 'met', 'A', 'gifted', 'underappreciated', 'jazz', 'musician', 'lets', 'believe', 'plastic', 'surgery', 'help', 'career', 'A', 'young', 'cellist', 'whose', 'tutor', 'promises', '“', 'unwrap', '”', 'talent']",True,False
383196,سهراب سپهری,1977.0,هشت کتاب: مرگِ رنگ. زندگیِ خواب‌ه. آوارِ آفتاب. شرقِ اندوه. صدای پای آب. مسافر. حجمِ سبز. ما هیچ، ما نگاه,4.08,110,276,1052,1692,2380,"['In', 'vastness', 'space', 'crimes', 'get', 'bigger', 'Slippery', 'Jim', 'diGriz', 'Stainless', 'Steel', 'Rat', 'biggest', 'criminal', 'He', 'con', 'humans', 'aliens', 'number', 'robots', 'time', 'time', 'Jim', 'slippery', 'intergalactic', 'cops', 'make', 'one']",True,False
50051,Larry McMurtry,1966.0,The Last Picture Show,3.95,126,479,2492,4656,3319,"['Money', 'Law', 'Attraction', 'formatted', 'five', 'vibrant', 'essays']",True,False
64394,Harry Harrison,1961.0,The Stainless Steel Rat,3.93,106,528,2791,4447,3365,"['The', 'kinetically', 'gifted', 'trained', 'mindmachine', 'gestalt', 'valued', 'citizens', 'Nine', 'Star', 'League', 'Using', 'mental', 'powers', 'alone', 'Prime', 'Talents', 'transport', 'ships', 'cargo', 'people', 'Earths', 'Moon', 'Mars', 'Demos', 'Jupiters', 'Callisto']",True,False
2505836,"Esther Hicks, Jerry Hicks",2006.0,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness",4.24,156,343,1287,2260,4488,"['Río', 'oscuro', 'es', 'la', 'segunda', 'entrega', 'de', 'EL', 'PODER', 'DE', 'LOS', 'TRES', 'la', 'nueva', 'saga', 'de', 'LOS', 'GATOS', 'GUERREROS', 'Traducida', 'treinta', 'seis', 'idiomas', 'la', 'serie', 'lleva', 'más', 'de', 'treinta', 'millones', 'de', 'ejemplares', 'vendidos', 'en', 'todo', 'el', 'mundo', 'ha', 'estado', 'más', 'de', 'dos', 'años', 'en', 'la', 'lista', 'de', 'grandes', 'éxitos', 'del', 'New', 'York', 'Times']",True,False
78976,Jeffrey Archer,1988.0,A Twist in the Tale,3.85,92,415,2725,3942,2434,"['Rich', 'fascinating', 'characters', 'dramatic', 'plot', 'twists', 'audio', 'debut', 'James', 'Lee', 'Burke', 'Cajun', 'detective', 'Dave', 'Robicheaux', 'recalls', 'best', 'Raymond', 'Chandlers', 'Philip', 'Marlowe', 'tough', 'complex', 'thoroughly', 'entertaining']",True,False
90420,Sharon M. Draper,2006.0,Copper Sun,4.3,107,312,1313,3178,5341,[],True,False
61938,Anne McCaffrey,1990.0,,4.02,100,714,3100,4708,5156,"['Emily', 'friends', 'think', 'theyll', 'find', 'help', 'need', 'Cielis', 'something', 'isnt', 'right', 'Streets', 'busy', 'deserted', 'townspeople', 'left', 'live', 'crippling', 'fear', 'Emily', 'escorted', 'Academy', 'shes', 'expected', 'compete', 'spot', 'Guardian', 'Council', 'powerful', 'Stonekeepers', 'But', 'number', 'competitors', 'gets', 'smaller', 'smaller', 'terrible', 'secret', 'slowly', 'uncovereda', 'secret', 'left', 'buried', 'means', 'certain', 'destruction', 'everything', 'Emily', 'fights']",True,False
114170,Lisa Kleypas,1993.0,Then Came You,3.99,190,779,4076,7318,6046,"['At', 'Esalen', 'Institute', 'meeting', '1976', 'tai', 'chi', 'master', 'Al', 'Huang', 'said', 'Chinese', 'word', 'physics', 'Wu', 'Li', 'patterns', 'organic', 'energy', 'Journalist', 'Gary', 'Zukav', 'others', 'present', 'developed', 'idea', 'physics', 'dance', 'Wu', 'Li', 'Mastersthe', 'teachers', 'physical', 'essence', 'Zukav', 'explains', 'concept', 'The', 'Wu', 'Li', 'Master', 'dances', 'student', 'The', 'Wu', 'Li', 'Master', 'teach', 'student', 'learns', 'The', 'Wu', 'Li', 'Master', 'always', 'begins', 'center', 'heart', 'matter', 'This', 'book', 'deals', 'knowledge', 'always', 'past', 'tense', 'anyway', 'imagination', 'physics', 'come', 'alive', 'Wu', 'Li', 'Most', 'people', 'believe', 'physicists', 'explaining', 'world', 'Some', 'physicists', 'even', 'believe', 'Wu', 'Li', 'Masters', 'know', 'dancing', 'The', 'new', 'physics', 'Zukavs', '1979', 'book', 'comprises', 'quantum', 'theory', 'particle', 'physics', 'relativity', 'Even', 'theories', 'age', 'havent', 'percolated', 'far', 'collective', 'consciousness', 'theyre', 'far', 'removed', 'mundane', 'human', 'experience', 'need', 'introduction', 'The', 'Dancing', 'Wu', 'Li', 'Masters', 'remains', 'engaging', 'accessible', 'way', 'meet', 'profound', 'mindaltering', 'insights', '20thcentury', 'science', 'Mary', 'Ellen', 'Curtin']",True,False
1231511,Erin Hunter,2007.0,,4.27,110,519,2267,3753,7480,"['Kat', 'Larson', 'figured', 'nothing', 'lose', 'becoming', 'contestant', 'new', 'reality', 'show', 'From', 'Fat', 'Fabulousexcept', 'maybe', 'dozen', 'pounds', 'Then', 'shed', 'finally', 'able', 'arrange', 'facetoface', 'meeting', 'Nick', 'British', 'hunk', 'met', 'online', 'still', 'thinks', 'shes', 'size', 'four', 'Shed', 'finally', 'confident', 'graceful', 'thinand', 'theres', 'big', 'cash', 'prize', 'pay', 'slinky', 'new', 'clothes', 'shed', 'need', 'Shed', 'finally', 'perfect', 'life']",True,False
24480276,Laura  Barnett,2015.0,The Versions of Us,3.57,382,1170,3457,4250,2087,"['Merle', 'Corey', 'brilliant', 'young', 'computer', 'designer', 'San', 'Francisco', 'also', 'Merlin', 'son', 'Corwin', 'vanished', 'prince', 'Amber', 'heir', 'fathers', 'wonderous', 'powers', 'And', 'someone', 'determined', 'kill', 'Now', 'begin', 'desperate', 'race', 'Shadow', 'escape', 'mysterious', 'force', 'threatens', 'life', 'protect', 'deadly', 'secret', 'could', 'destroy', 'worlds']",True,False
10537195,Kazu Kibuishi,2011.0,,4.39,80,223,1376,3727,6831,"['Does', 'chance', 'getting', 'caught', 'affect', 'likely', 'cheat']",True,False
226315,Johanna Edwards,2005.0,The Next Big Thing,3.68,301,768,2753,2769,2363,"['But', 'spring', 'break', 'Julias', 'rules', 'get', 'defenestrated', 'SAT', 'word', 'thrown', 'window', 'shes', 'partnered', 'personal', 'nemesis', 'class', 'clown', 'Jason', 'school', 'trip', 'London', 'After', 'one', 'wild', 'party', 'Julia', 'starts', 'receiving', 'romantic', 'textsfrom', 'unknown', 'number', 'Jason', 'promises', 'help', 'discover', 'identity', 'mysterious', 'new', 'suitor', 'agrees', 'live', 'little', 'along', 'way', 'And', 'begins', 'wildgoose', 'chase', 'London', 'leading', 'Julia', 'closer', 'closer', 'biggest', 'surprise', 'true', 'love']",True,False
10165727,Melina Marchetta,2011.0,Froi of the Exiles,4.3,259,453,1657,4221,7625,"['Dolphin', 'adores', 'mother', 'shes', 'got', 'wonderful', 'clothes', 'bright', 'hair', 'vivid', 'tattoos', 'body', 'She', 'definitely', 'lives', 'colourful', 'life', 'Dolphins', 'older', 'sister', 'Star', 'also', 'loves', 'beginning', 'wonder', 'staying', 'mum', 'whose', 'temper', 'flashy', 'bodyart', 'best', 'thing', 'girls']",True,False
536790,Roger Zelazny,1985.0,Trumps of Doom,4.06,67,446,2595,4333,4357,"['Darcy', 'Patel', 'afraid', 'believe', 'hype', 'But', 'really', 'happening', 'teen', 'novel', 'getting', 'published', 'Instead', 'heading', 'college', 'shes', 'living', 'New', 'York', 'City', 'shes', 'welcomed', 'dazzling', 'world', 'YA', 'publishing', 'That', 'means', 'book', 'tours', 'parties', 'favorite', 'authors', 'finding', 'place', 'live', 'wont', 'leave', 'penniless', 'It', 'means', 'sleepless', 'nights', 'rewriting', 'first', 'draft', 'struggling', 'find', 'perfect', 'ending', 'dealing', 'intoxicating', 'terrifying', 'experience', 'falling', 'love', 'another', 'writer']",True,False
511684,"Jacqueline Wilson, Nick Sharratt",1999.0,The Illustrated Mum,3.74,290,977,3319,3554,3201,"['When', 'Tara', 'selfproclaimed', 'shrinking', 'violet', 'steals', 'school', 'mascot', 'goat', 'order', 'make', 'friends', 'popular', 'crowd', 'gets', 'caught', 'gets', 'heap', 'trouble', 'In', 'addition', 'parents', 'decide', 'instead', 'taking', 'summer', 'trip', 'Madagascar', 'study', 'courtship', 'rituals', 'Bamboo', 'Lemur', 'must', 'go', 'stay', 'aunt', 'uncle', 'bratty', 'cousin', 'Emily', 'St', 'Claire', 'Willow', 'Falls', 'Tara', 'thinks', 'good', 'time', 'start', 'shell', 'turning', '13', 'might', 'well', 'make', 'best', 'perhaps', 'even', 'attempt', 'break', 'shell', 'noncriminal', 'manner', 'What', 'Tara', 'doesnt', 'know', 'charmed', 'town', 'something', 'big', 'store', '13th', 'birthday', 'Its', 'typical', 'birthday', 'But', 'nothing', 'Willow', 'Falls', 'exactly', 'typical']",True,False
18367581,Scott Westerfeld,2014.0,Afterworlds,3.72,595,1306,3785,5349,4019,"['Abandoned', 'family', 'within', 'year', 'surgery', 'Howard', 'spent', 'teen', 'years', 'mental', 'institutions', 'twenties', 'jail', 'thirties', 'bottle', 'It', '’', 'forties', 'Howard', 'began', 'pull', 'life', 'together', 'But', 'even', 'began', 'live', '“', 'normal', '”', 'life', 'denied', 'Howard', 'struggled', 'one', 'question', 'Why']",True,False
8682579,Mary Higgins Clark,2011.0,I'll Walk Alone,3.78,220,849,3365,4366,3091,"['Hes', 'watching', 'He', 'knows', 'youre', 'He', 'knows', 'youre', 'thinking', 'Hes', 'coming']",True,False
10473214,Wendy Mass,2011.0,,4.25,112,354,1622,3572,5469,"['Historia', 'de', 'un', 'amor', 'imposible', 'narración', 'de', 'un', 'terror', 'cotidiano', 'que', 'los', 'protagonistas', 'preferirían', 'creer', 'que', 'se', 'trata', 'de', 'algo', 'fantasmagórico', 'Las', 'batallas', 'en', 'el', 'desierto', 'es', 'una', 'magistral', 'novela', 'breve', 'que', 'involucra', 'otros', 'aspectos', 'como', 'la', 'corrupción', 'social', 'política', 'el', 'inicio', 'del', 'México', 'moderno', 'la', 'desaparición', 'del', 'país', 'tradicional', 'el', 'testimonio', 'de', 'las', 'transformaciones', 'de', 'nuestras', 'vidas', 'nuestra', 'historia', 'el', 'rescate', 'de', 'las', 'memorias', 'individuales', 'colectivas', 'de', 'una', 'ciudad', 'la', 'que', 'José', 'Emilio', 'Pacheco', 'ama', 'profundamente', 'pero', 'recrea', 'sin', 'nostalgia', 'denuncia', 'de', 'manera', 'implacableDesde', 'su', 'aparición', 'esta', 'novela', 'corta', 'traducida', 'al', 'inglés', 'francés', 'alemán', 'italiano', 'ruso', 'japonés', 'griego', 'publicada', 'en', 'otras', 'partes', 'del', 'mundo', 'hispano', 'asombró', 'por', 'su', 'aparente', 'sencillez', 'la', 'estructura', 'compleja', 'que', 'tiende', 'lazos', 'para', 'una', 'variedad', 'de', 'lecturas', 'múltiples', 'diferentes', 'para', 'una', 'complicidad', 'que', 'hermana', 'para', 'siempre', 'al', 'lector', 'con', 'el', 'autor']",True,False
503248,"Howard Dully, Charles Fleming",2007.0,My Lobotomy,3.7,142,788,2979,3585,2121,"['The', 'autopsy', 'reveals', 'faint', 'scars', 'knife', 'wounds', 'removed', 'tattoo—and', 'evidence', 'plastic', 'surgery', 'suggesting', '“', 'Father', 'Flores', '”', 'may', 'man', 'parishioners', 'thought', 'Now', 'Eve', 'pieces', 'together', 'clues', 'suggest', 'identity', 'theft', 'gang', 'connections', 'deeply', 'personal', 'act', 'revenge', 'hopes', 'track', 'whoever', 'committed', 'unholy', 'act', 'Until', 'second', 'murder—in', 'front', 'even', 'larger', 'crowd', 'worshippers—knocks', 'whole', 'investigation', 'sideways…']",True,False
31087,Karen Harper,1983.0,Passion's Reign,4.04,129,345,1859,3309,3286,"['Fortunately', 'Lilah', '’', '24city', 'tour', 'kick', 'offering', 'perfect', 'opportunity', 'girlsonly', 'summer', 'breakup', 'ballads', 'healing', 'hearts', 'But', 'Matt', 'Finch', 'joins', 'tour', 'opening', 'act', 'boynextdoor', 'charm', 'proves', 'difficult', 'Reagan', 'resist', 'despite', 'vow', 'live', 'dramafree', 'existence']",True,False
22923997,Emma Chase,2015.0,Overruled,3.83,621,1129,4045,6697,5175,"['On', 'backward', 'world', 'six', 'moons', 'alert', 'spy', 'reports', 'doings', 'one', 'Dr', 'Vosill', 'mysteriously', 'become', 'personal', 'physician', 'king', 'despite', 'foreigner', 'even', 'unthinkably', 'woman', 'Vosill', 'enemies', 'first', 'realizes', 'But', 'also', 'remedies', 'hand', 'wish', 'ill', 'ever', 'guessElsewhere', 'another', 'palace', 'across', 'mountains', 'man', 'named', 'DeWar', 'serves', 'chief', 'bodyguard', 'Protector', 'General', 'Tassasen', 'profession', 'describes', 'business', 'assassinating', 'assassins', 'DeWar', 'enemies', 'foes', 'strike', 'swiftly', 'means', 'combating', 'directNone', 'trust', 'doctor', 'bodyguard', 'trusts', 'one', 'hidden', 'commonality', 'linking', 'disparate', 'histories', 'Spiraling', 'around', 'central', 'core', 'mystery', 'deceit', 'love', 'betrayal', 'Inversions', 'dazzling', 'work', 'science', 'fiction', 'versatile', 'imaginative', 'author', 'writing', 'height', 'remarkable', 'powers', 'About', 'Author', 'Iain', 'M', 'Banks', 'one', 'United', 'Kingdoms', 'bestselling', 'authors', 'science', 'fiction', 'written', 'highlyregarded', 'novels', 'Excession', 'Feersum', 'Endjinn', 'Use', 'Weapons', 'The', 'State', 'Art', 'Against', 'Dark', 'Background', 'As', 'Iain', 'Banks', 'also', 'writes', 'mainstream', 'novels', 'including', 'The', 'Wasp', 'Factory', 'A', 'Song', 'Stone', 'He', 'lives', 'Scotland']",True,False
1365225,José Emilio Pacheco,1981.0,Las batallas en el desierto,4.1,105,383,1670,3606,3749,"['Turn', 'Mind', 'literary', 'pageturner', 'retired', 'orthopedic', 'surgeon', 'suffering', 'dementia', 'accused', 'killing', 'best', 'friend', 'New', 'York', 'Times', 'hardcover', 'bestseller', 'named', 'Best', 'Book', 'Year', 'Newsday', 'Chicago', 'Tribune', 'The', 'Washington', 'Post', 'The', 'Guardian', 'Kirkus', 'Reviews']",True,False
